494,1
1,0.5
2,0.699999988
3,1.200000048
4,0.400000006
5,0.5
6,0.800000012
7,0.5
8,0.600000024
9,1
10,0.300000012
11,0.400000006
12,0.600000024
13,0.400000006
14,0.400000006
15,0.5
16,0.400000006
17,0.600000024
18,0.800000012
19,0.300000012
20,0.5
21,0.400000006
22,0.600000024
23,1.200000048
24,1.5
25,0.400000006
26,0.699999988
27,0.5
28,0.699999988
29,0.5
30,0.600000024
31,0.800000012
32,0.5
33,0.899999976
34,0.800000012
35,0.400000006
36,0.800000012
37,0.5
38,1
39,0.400000006
40,0.800000012
41,0.5
42,0.699999988
43,0.5
44,1
45,2
46,0.5
47,1.399999976
48,0.600000024
49,1
50,0.5
51,0.699999988
52,0.5
53,1.5
54,0.400000006
55,0.600000024
56,0.699999988
57,0.899999976
58,0.699999988
59,1
60,0.600000024
61,1
62,1
63,0.600000024
64,1
65,1
66,0.5
67,0.800000012
68,1
69,0.5
70,0.699999988
71,1.200000048
72,0.600000024
73,1
74,0.699999988
75,1
76,1.200000048
77,0.600000024
78,1.200000048
79,1.200000048
80,1.200000048
81,0.400000006
82,0.5
83,0.600000024
84,0.800000012
85,0.800000012
86,0.600000024
87,1.200000048
88,0.699999988
89,1
90,0.400000006
91,1.399999976
92,0.5
93,1
94,1.200000048
95,1.5
96,0.699999988
97,0.899999976
98,0.699999988
99,1
100,0.5
101,1.200000048
102,0.800000012
103,1.5
104,1
105,0.699999988
106,0.800000012
107,0.600000024
108,0.800000012
109,0.5
110,0.800000012
111,1.200000048
112,1
113,1.200000048
114,0.800000012
115,1.200000048
116,0.5
117,1
118,0.400000006
119,0.699999988
120,0.5
121,0.699999988
122,0.800000012
123,1
124,1
125,0.800000012
126,0.699999988
127,0.800000012
128,1.100000024
129,0.5
130,2
131,1.100000024
132,0.5
133,0.300000012
134,0.5
135,0.400000006
136,0.5
137,0.600000024
138,0.699999988
139,0.699999988
140,0.5
141,0.800000012
142,1.100000024
143,1.200000048
144,1.5
145,1.700000048
146,1.5
147,0.5
148,0.699999988
149,1
150,1
151,0.5
152,0.5
153,0.699999988
154,1.200000048
155,0.699999988
156,0.699999988
157,1.200000048
158,0.5
159,0.5
160,1.200000048
161,0.600000024
162,0.800000012
163,0.5
164,0.800000012
165,0.5
166,0.800000012
167,0.5
168,0.800000012
169,0.800000012
170,0.5
171,0.800000012
172,0.5
173,0.5
174,0.5
175,0.5
176,0.699999988
177,0.5
178,1
179,0.600000024
180,0.600000024
181,0.600000024
182,0.5
183,0.5
184,0.800000012
185,0.5
186,0.5
187,0.5
188,0.5
189,0.5
190,0.5
191,0.5
192,0.5
193,0.5
194,0.5
195,0.5
196,0.5
197,0.5
198,0.5
199,0.5
200,0.5
201,0.5
202,0.5
203,0.5
204,0.5
205,0.5
206,0.5
207,0.5
208,1
209,0.5
210,0.800000012
211,0.699999988
212,0.600000024
213,0.5
214,0.899999976
215,0.5
216,0.5
217,1
218,0.5
219,0.800000012
220,0.5
221,0.800000012
222,0.5
223,0.600000024
224,0.5
225,0.600000024
226,0.800000012
227,1
228,0.5
229,0.899999976
230,1
231,0.600000024
232,1
233,0.5
234,1
235,0.5
236,0.5
237,0.800000012
238,0.5
239,0.5
240,0.5
241,0.899999976
242,0.600000024
243,1.200000048
244,1.200000048
245,1.200000048
246,0.5
247,0.699999988
248,1
249,1.5
250,1.5
251,0.5
252,0.5
253,0.800000012
254,1.200000048
255,0.300000012
256,0.5
257,1.200000048
258,0.600000024
259,0.5
260,1
261,0.600000024
262,1
263,0.600000024
264,1
265,0.5
266,0.5
267,0.699999988
268,0.5
269,0.699999988
270,0.5
271,0.800000012
272,0.800000012
273,0.600000024
274,0.5
275,0.800000012
276,0.5
277,0.800000012
278,0.5
279,1
280,0.5
281,0.5
282,1
283,0.5
284,0.800000012
285,0.5
286,0.800000012
287,0.600000024
288,0.899999976
289,1.200000048
290,0.5
291,0.600000024
292,0.5
293,0.5
294,0.600000024
295,1
296,0.5
297,1
298,0.5
299,0.5
300,0.300000012
301,0.699999988
302,0.5
303,1
304,0.5
305,0.800000012
306,1.399999976
307,0.5
308,0.5
309,0.5
310,1
311,0.5
312,0.5
313,0.5
314,0.5
315,0.5
316,0.5
317,1
318,0.699999988
319,0.800000012
320,1
321,1
322,0.800000012
323,1.399999976
324,0.699999988
325,0.5
326,0.600000024
327,0.5
328,0.5
329,0.5
330,1
331,0.5
332,0.699999988
333,0.5
334,1
335,0.800000012
336,1
337,0.5
338,0.5
339,0.5
340,0.5
341,0.5
342,0.800000012
343,0.5
344,0.5
345,0.5
346,0.800000012
347,0.5
348,1.299999952
349,0.5
350,1.399999976
351,0.5
352,0.699999988
353,0.5
354,0.800000012
355,0.5
356,0.699999988
357,1.5
358,0.5
359,0.800000012
360,0.5
361,0.5
362,0.800000012
363,0.899999976
364,0.699999988
365,1
366,0.5
367,1.200000048
368,0.800000012
369,0.800000012
370,0.5
371,0.5
372,0.600000024
373,1.5
374,0.5
375,0.800000012
376,1
377,0.699999988
378,0.699999988
379,0.699999988
380,1.350000024
381,1.5
382,2
383,1.399999976
384,1.600000024
385,0.5
386,0.5
387,0.300000012
388,0.800000012
389,1.200000048
390,0.300000012
391,0.5
392,0.5
393,0.300000012
394,0.400000006
395,0.600000024
396,0.400000006
397,0.400000006
398,0.5
399,0.5
400,0.5
401,0.400000006
402,0.400000006
403,0.400000006
404,0.5
405,0.600000024
406,0.300000012
407,0.400000006
408,0.5
409,0.600000024
410,0.400000006
411,0.75
412,0.300000012
413,0.300000012
414,0.600000024
415,0.400000006
416,0.600000024
417,0.300000012
418,0.400000006
419,0.5
420,0.400000006
421,0.400000006
422,0.300000012
423,0.600000024
424,0.5
425,0.300000012
426,0.600000024
427,0.300000012
428,0.5
429,0.5
430,0.5
431,0.400000006
432,0.5
433,0.400000006
434,0.5
435,0.600000024
436,0.400000006
437,0.600000024
438,0.300000012
439,0.5
440,0.200000003
441,0.400000006
442,1.200000048
443,0.5
444,0.649999976
445,0.800000012
446,0.400000006
447,0.400000006
448,0.5
449,0.800000012
450,2
451,0.400000006
452,0.800000012
453,0.400000006
454,0.600000024
455,0.800000012
456,0.400000006
457,0.600000024
458,0.5
459,0.600000024
460,1
461,0.400000006
462,0.800000012
463,0.699999988
464,1.100000024
465,0.800000012
466,0.699999988
467,0.600000024
468,0.5
469,0.800000012
470,0.5
471,0.5
472,0.5
473,1.600000024
474,0.5
475,0.600000024
476,0.699999988
477,0.600000024
478,0.5
479,0.400000006
480,0.400000006
481,0.400000006
482,0.400000006
483,2
484,2
485,1.5
486,1.100000024
487,2
488,0.800000012
489,0.400000006
490,0.5
491,0.800000012
492,0.5
493,1.100000024
494,1.0
